URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,OriginalPrice (in Rs),DiscountAmount,DiscountedAmount,DiscountOffer(%),SizeOption,Ratings,Reviews,High/Low Discount,,,1),Calculate the overall average original price for products with ratings greater than 4.
https://www.myntra.com/kurtas/sangria/sangria-women-white--grey-printed-a-line-kurta/9043533/buy,9043533,Sangria,Indian Wear,kurtas,Women,sangria women white  grey printed a line kurta,2399,1319.45,1079,55,"XS, S, M, L, XL, XXL, 3XL",4.2,436,High Discount,,,,
https://www.myntra.com/sarees/mitera/mitera-peach-coloured--gold-coloured-art-silk-woven-design-banarasi-saree/11099756/buy,11099756,Mitera,Indian Wear,sarees,Women,mitera peach coloured  gold coloured art silk woven design banarasi saree,2674,1791.58,882,67,Onesize,4.1,436,High Discount,,,,
https://www.myntra.com/bra/zivame/zivame-maroon-solid-underwired-non-padded-everyday-bra-zi0101m0xlpurpl/4369980/buy,4369980,Zivame,Lingerie & Sleep Wear,bra,Women,zivame maroon solid underwired non padded everyday bra zi0101m0xlpurpl,1195,597.5,597,50,"34DD, 34E, 36D, 36DD, 36E, 38D, 38DD, 38E, 40C, 40D, 40DD, 42C, 42D, 42DD",3.9,436,Low Discount,,,,
https://www.myntra.com/bra/floret/floret-women-pack-of-2-solid-t-shirt-bras/2486249/buy,2486249,Floret,Lingerie & Sleep Wear,bra,Women,floret women pack of 2 solid t shirt bras,798,79.8,718,10,"30B, 32B, 34B, 36B, 38B, 40B",3.8,436,Low Discount,,,,
https://www.myntra.com/sweatshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-training-rapid-dry-round-neck-self-design-sweatshirt/9445953/buy,9445953,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Women,hrx by hrithik roshan women training rapid dry round neck self design sweatshirt,1499,824.45,674,55,"XS, S, M, L, XL, XXL",4.3,436,High Discount,,,,
https://www.myntra.com/tshirts/dressberry/dressberry-women-pack-of-2-t-shirts/17477518/buy,17477518,DressBerry,Western,tshirts,Women,dressberry women pack of 2 t shirts,1598,958.8,639,60,"XS, S, M, L, XL",4.3,436,High Discount,,,,
https://www.myntra.com/dresses/berrylush/berrylush-women-black-printed-fit-and-flare-dress/12184840/buy,12184840,Berrylush,Western,dresses,Women,berrylush women black printed fit and flare dress,1800,1152,648,64,"S, M, L, XL",4.4,436,High Discount,,,,
https://www.myntra.com/dresses/20dresses/20dresses-black-strapless-thigh-high-slit-maxi-dress/11843982/buy,11843982,20Dresses,Western,dresses,Women,20dresses black strapless thigh high slit maxi dress,1995,498.75,1496,25,"XS, S, M, L, XL",4.5,436,Low Discount,,,,
https://www.myntra.com/jumpsuit/tokyo-talkies/tokyo-talkies-women-blue-solid-basic-jumpsuit/12360330/buy,12360330,Tokyo Talkies,Western,jumpsuit,Women,tokyo talkies women blue solid basic jumpsuit,2099,1238.41,860,59,"S, M, L, XL",4.1,436,High Discount,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17526686/buy,17526686,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 cotton t shirts,1598,846.94,751,53,"M, S, XS, XL, L",4.3,436,High Discount,,,,
https://www.myntra.com/jeans/levis/levis-men-blue-mid-rise-slim-fit-jeans/15038480/buy,15038480,Levis,Bottom Wear,jeans,Men,levis men blue mid rise slim fit jeans,2799,979.65,1819,35,"28, 30, 32, 34, 36, 38, 40, 42",4.3,435,Low Discount,,,,
https://www.myntra.com/track-pants/herenow/herenow-men-chic-grey-striped-updated-joggers/8755529/buy,8755529,HERE&NOW,Bottom Wear,track-pants,Men,herenow men chic grey striped updated joggers,1999,1299.35,699,65,"S, M, L, XL, XXL",3.7,435,High Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-men-blue-slim-tapered-fit-light-fade-stretchable-jeans/13249902/buy,13249902,Roadster,Bottom Wear,jeans,Men,roadster men blue slim tapered fit light fade stretchable jeans,1699,1019.4,679,60,"28, 30, 32, 34, 36",3.9,435,High Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/12358414/buy,12358414,Roadster,Bottom Wear,jeans,Men,roadster men blue skinny fit mid rise clean look stretchable jeans,1499,824.45,674,55,"28, 30, 32, 34, 36",3.7,435,High Discount,,,,
https://www.myntra.com/socks/mast--harbour/mast--harbour-men-set-of-3-above-ankle-length-socks/1575056/buy,1575056,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,mast  harbour men set of 3 above ankle length socks,549,219.6,329,40,Onesize,4.4,435,Low Discount,,,,
https://www.myntra.com/lounge-tshirts/us-polo-assn/us-polo-assn-maroon-solid-lounge-t-shirt/2465191/buy,2465191,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-tshirts,Men,us polo assn maroon solid lounge t shirt,549,170.19,378,31,"S, M, L",4.2,435,Low Discount,,,,
https://www.myntra.com/shirts/highlander/highlander-men-blue--navy-blue-slim-fit-printed-casual-shirt/11525696/buy,11525696,HIGHLANDER,Topwear,shirts,Men,highlander men blue  navy blue slim fit printed casual shirt,1249,761.89,487,61,"39, 40, 42, 44",4.2,435,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-fast-and-furious-green-printed-round-neck-pure-cotton-t-shirt/11534192/buy,11534192,Roadster,Topwear,tshirts,Men,roadster men fast and furious green printed round neck pure cotton t shirt,699,314.55,384,45,"XS, S, M, L, XL",4.2,435,Low Discount,,,,
https://www.myntra.com/palazzos/herenow/herenow-women-red--white-printed-wide-leg-palazzos/10422824/buy,10422824,HERE&NOW,Indian Wear,palazzos,Women,herenow women red  white printed wide leg palazzos,1699,1019.4,679,60,"26, 28, 30, 32, 34, 36, 38",4.1,435,High Discount,,,,
https://www.myntra.com/sarees/mitera/mitera-purple--pink-silk-blend-woven-design-kanjeevaram-saree/11093824/buy,11093824,Mitera,Indian Wear,sarees,Women,mitera purple  pink silk blend woven design kanjeevaram saree,5999,4499.25,1499,75,Onesize,4.2,435,High Discount,,,,
https://www.myntra.com/kurta-sets/ishin/ishin-women-pink-embroidered-kurta-with-trousers--dupatta/13664344/buy,13664344,Ishin,Indian Wear,kurta-sets,Women,ishin women pink embroidered kurta with trousers  dupatta,7499,4499.4,2999,60,"S, M, L, XL",3.9,435,High Discount,,,,
https://www.myntra.com/palazzos/vishudh/vishudh-women-blue--off-white-printed-straight-palazzos/12823318/buy,12823318,Vishudh,Indian Wear,palazzos,Women,vishudh women blue  off white printed straight palazzos,899,521.42,377,58,"28, 30, 32, 34, 36",4,435,High Discount,,,,
https://www.myntra.com/tops/sangria/sangria-women-red-printed-shirt-style-pure-cotton-top/8420487/buy,8420487,Sangria,Plus Size,tops,Women,sangria women red printed shirt style pure cotton top,1299,649.5,649,50,"XS, S, M, L, XL, XXL, 3XL",4.1,435,Low Discount,,,,
https://www.myntra.com/kurtas/herenow/herenow-women-maroon--golden-floral-printed-straight-kurta/12524818/buy,12524818,HERE&NOW,Plus Size,kurtas,Women,herenow women maroon  golden floral printed straight kurta,1399,839.4,559,60,"XS, S, M, L, XL, XXL, 3XL",3.9,435,High Discount,,,,
https://www.myntra.com/dresses/moda-rapido/moda-rapido-women-black--blue-printed-maxi-dress/11491406/buy,11491406,Moda Rapido,Plus Size,dresses,Women,moda rapido women black  blue printed maxi dress,1799,1169.35,629,65,"XS, S, M, L, XL, XXL",3.5,435,High Discount,,,,
https://www.myntra.com/tops/street-9/street-9-women-white-solid-tube-pure-cotton-top/6604900/buy,6604900,STREET 9,Western,tops,Women,street 9 women white solid tube pure cotton top,1399,699.5,699,50,"XS, S, M, L, XL",4,435,Low Discount,,,,
https://www.myntra.com/tshirts/dressberry/dressberry-women-pack-of-2-t-shirts/17477816/buy,17477816,DressBerry,Western,tshirts,Women,dressberry women pack of 2 t shirts,1598,958.8,639,60,"XS, S, M, L, XL",4.3,435,High Discount,,,,
https://www.myntra.com/jeggings/roadster/the-roadster-lifestyle-co-women-navy-blue-solid-super-skinny-fit-cropped-jeggings/10365319/buy,10365319,Roadster,Western,jeggings,Women,the roadster lifestyle co women navy blue solid super skinny fit cropped jeggings,1799,1079.4,719,60,"26, 28, 30, 32, 34, 36",4.3,435,High Discount,,,,
https://www.myntra.com/shirts/house-of-kkarma/house-of-kkarma-women-white-pleated-casual-shirt/13044628/buy,13044628,HOUSE OF KKARMA,Western,shirts,Women,house of kkarma women white pleated casual shirt,1799,755.58,1043,42,"S, M, L, XL, XXL",4.1,435,Low Discount,,,,
https://www.myntra.com/jeans/miss-chase/miss-chase-women-grey-skinny-fit-high-rise-clean-look-stretchable-jeans/11187768/buy,11187768,Miss Chase,Western,jeans,Women,miss chase women grey skinny fit high rise clean look stretchable jeans,2299,1149.5,1149,50,"26, 28, 30, 32, 34",4,435,Low Discount,,,,
https://www.myntra.com/jeans/dolce-crudo/dolce-crudo-women-blue-bootcut-high-rise-clean-look-stretchable-jeans/10942702/buy,10942702,DOLCE CRUDO,Western,jeans,Women,dolce crudo women blue bootcut high rise clean look stretchable jeans,2349,1174.5,1174,50,"26, 28, 30, 32, 34",4.3,435,Low Discount,,,,
https://www.myntra.com/tshirts/tokyo-talkies/tokyo-talkies-women-green-solid-round-neck-t-shirt/14195884/buy,14195884,Tokyo Talkies,Western,tshirts,Women,tokyo talkies women green solid round neck t shirt,749,426.93,322,57,"S, M, L, XL",4.3,435,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-black-solid-round-neck-pure-cotton-t-shirt/11976822/buy,11976822,Roadster,Western,tshirts,Women,roadster women black solid round neck pure cotton t shirt,899,539.4,359,60,"XS, S, M, L, XL",4.3,435,High Discount,,,,
https://www.myntra.com/innerwear-vests/one8-by-virat-kohli/one8-by-virat-kohli-men-pack-of-2-white-solid-innerwear-vests-114-po2-white/12030970/buy,12030970,one8 by Virat Kohli,Inner Wear &  Sleep Wear,innerwear-vests,Men,one8 by virat kohli men pack of 2 white solid innerwear vests 114 po2 white,366,113.46,252,31,"S, M, L, XL, XXL",4.1,434,Low Discount,,,,
https://www.myntra.com/sweatshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-outdoor-men-navy-blue-solid-sweatshirt/9965827/buy,9965827,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,hrx by hrithik roshan outdoor men navy blue solid sweatshirt,1699,1104.35,594,65,"S, M, L, XL, XXL",3.9,434,High Discount,,,,
https://www.myntra.com/shirts/highlander/highlander-men-blue-slim-fit-checked-casual-shirt/14063062/buy,14063062,HIGHLANDER,Topwear,shirts,Men,highlander men blue slim fit checked casual shirt,1349,714.97,634,53,"39, 40, 42, 44",4.1,434,High Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-black--red-conversational-print-sustainable-casual-shirt/12947378/buy,12947378,Roadster,Topwear,shirts,Men,roadster men black  red conversational print sustainable casual shirt,1499,599.6,899,40,"38, 40, 42, 44",4.3,434,Low Discount,,,,
https://www.myntra.com/shirts/herenow/herenow-men-mustard-brown-slim-fit-solid-casual-shirt/11049788/buy,11049788,HERE&NOW,Topwear,shirts,Men,herenow men mustard brown slim fit solid casual shirt,1899,1234.35,664,65,"38, 40, 42, 44, 46",4.4,434,High Discount,,,,
https://www.myntra.com/tshirts/harvard/harvard-men-black-solid-polo-collar-t-shirt/12817542/buy,12817542,Harvard,Topwear,tshirts,Men,harvard men black solid polo collar t shirt,999,449.55,549,45,"S, M, L, XL, XXL",4.1,434,Low Discount,,,,
https://www.myntra.com/kurtas/anouk/anouk-women-navy-blue--red-ethnic-motifs-printed-pure-cotton-kurta/13238784/buy,13238784,Anouk,Indian Wear,kurtas,Women,anouk women navy blue  red ethnic motifs printed pure cotton kurta,1499,749.5,749,50,"XS, S, M, L, XL, XXL",4.1,434,Low Discount,,,,
https://www.myntra.com/kurtas/popnetic/popnetic-women-grey--pink-printed-angrakha-a-line-kurta/11066874/buy,11066874,Popnetic,Indian Wear,kurtas,Women,popnetic women grey  pink printed angrakha a line kurta,1699,1189.3,509,70,"S, M, L, XL, XXL",4.2,434,High Discount,,,,
https://www.myntra.com/kurta-sets/varanga/varanga-women-olive-green--golden-embroidered-kurta-with-trousers--dupatta/13930362/buy,13930362,Varanga,Indian Wear,kurta-sets,Women,varanga women olive green  golden embroidered kurta with trousers  dupatta,5499,3354.39,2144,61,"S, M, L, XL, XXL",4,434,High Discount,,,,
https://www.myntra.com/briefs/zivame/zivame-women-pack-of-3-assorted-bikini-briefs-zi2414core/13537486/buy,13537486,Zivame,Lingerie & Sleep Wear,briefs,Women,zivame women pack of 3 assorted bikini briefs zi2414core,699,279.6,419,40,"XS, S, M, L, XL, XXL",4.3,434,Low Discount,,,,
https://www.myntra.com/tops/herenow/herenow-women-navy-blue--red-printed-top/2232838/buy,2232838,HERE&NOW,Plus Size,tops,Women,herenow women navy blue  red printed top,1399,839.4,559,60,"S, M, L, XL, XXL",4.2,434,High Discount,,,,
https://www.myntra.com/jeans/herenow/herenow-women-blue-skinny-fit-high-rise-clean-look-stretchable-ankle-length-jeans/12545676/buy,12545676,HERE&NOW,Plus Size,jeans,Women,herenow women blue skinny fit high rise clean look stretchable ankle length jeans,1899,1139.4,759,60,"26, 28, 30, 32, 34, 36, 38, 40",4.2,434,High Discount,,,,
https://www.myntra.com/tshirts/herenow/herenow-women-navy-blue-solid-v-neck-t-shirt/12018304/buy,12018304,HERE&NOW,Plus Size,tshirts,Women,herenow women navy blue solid v neck t shirt,799,479.4,319,60,"XS, S, M, L, XL, XXL, 3XL",4.4,434,High Discount,,,,
https://www.myntra.com/shorts/roadster/roadster-women-blue-loose-fit-high-rise-denim-shorts/13757378/buy,13757378,Roadster,Western,shorts,Women,roadster women blue loose fit high rise denim shorts,1299,714.45,584,55,"26, 28, 30, 32, 34, 36",4.3,434,High Discount,,,,
https://www.myntra.com/tshirts/dressberry/dressberry-women-pack-of-2-cotton-t-shirts/17476940/buy,17476940,DressBerry,Western,tshirts,Women,dressberry women pack of 2 cotton t shirts,1398,838.8,559,60,"XS, S, M, L, XL",4.3,434,High Discount,,,,
https://www.myntra.com/track-pants/roadster/roadster-women-black-solid-wide-leg-fit-track-pants/14955264/buy,14955264,Roadster,Western,track-pants,Women,roadster women black solid wide leg fit track pants,1499,824.45,674,55,"XS, S, M, L, XL, XXL",4.4,434,High Discount,,,,
https://www.myntra.com/track-pants/mast--harbour/mast--harbour-women-black-solid-joggers-with-colourblocked-detail/12661022/buy,12661022,Mast & Harbour,Western,track-pants,Women,mast  harbour women black solid joggers with colourblocked detail,1599,1119.3,479,70,"XS, S, M, L, XL",4.3,434,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-navy--grey-printed-polo-pure-cotton-t-shirt/1237053/buy,1237053,Roadster,Western,tshirts,Women,roadster navy  grey printed polo pure cotton t shirt,899,494.45,404,55,"XS, S, M, L, XL",4,434,High Discount,,,,
https://www.myntra.com/jeans/herenow/herenow-men-grey-slim-fit-mid-rise-clean-look-stretchable-jeans/12560146/buy,12560146,HERE&NOW,Bottom Wear,jeans,Men,herenow men grey slim fit mid rise clean look stretchable jeans,2149,1181.95,967,55,"28, 30, 32, 34, 36",3.8,433,High Discount,,,,
https://www.myntra.com/track-pants/mast--harbour/mast--harbour-men-black-solid-track-pants/12332462/buy,12332462,Mast & Harbour,Bottom Wear,track-pants,Men,mast  harbour men black solid track pants,1699,1104.35,594,65,"S, M, L, XL, XXL",3.9,433,High Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-men-blue-slim-fit-mid-rise-clean-look-stretchable-jeans/12303598/buy,12303598,Roadster,Bottom Wear,jeans,Men,roadster men blue slim fit mid rise clean look stretchable jeans,1699,1019.4,679,60,"28, 30, 32, 34, 36",4.1,433,High Discount,,,,
https://www.myntra.com/trousers/highlander/highlander-men-white-slim-fit-trousers/13053882/buy,13053882,HIGHLANDER,Bottom Wear,trousers,Men,highlander men white slim fit trousers,1599,799.5,799,50,"30, 32, 34, 36",3.4,433,Low Discount,,,,
https://www.myntra.com/shorts/ether/ether-men-pink-solid-slim-fit-chino-shorts/11110640/buy,11110640,ether,Bottom Wear,shorts,Men,ether men pink solid slim fit chino shorts,1499,824.45,674,55,"28, 30, 32, 34, 36",4.3,433,High Discount,,,,
https://www.myntra.com/kurtas/anouk/anouk-men-sea-green--white-printed-fusion-straight-kurta/10354535/buy,10354535,Anouk,Indian Wear,kurtas,Men,anouk men sea green  white printed fusion straight kurta,1799,1079.4,719,60,"S, M, L, XL, XXL",4.1,433,High Discount,,,,
https://www.myntra.com/kurtas/taavi/taavi-men-maroon-bagru-hand-block-print-sustainable-straight-kurta/10384135/buy,10384135,Taavi,Indian Wear,kurtas,Men,taavi men maroon bagru hand block print sustainable straight kurta,2599,1559.4,1039,60,"S, M, L, XL, XXL",4.4,433,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-navy-blue--white-striped-round-neck-pure-cotton-t-shirt/12907368/buy,12907368,Roadster,Indian Wear,tshirts,Men,roadster men navy blue  white striped round neck pure cotton t shirt,999,399.6,599,40,"XS, S, M, L, XL",4.3,433,Low Discount,,,,
https://www.myntra.com/tshirts/levis/levis-men-teal-green-typography-printed-t-shirt/14851144/buy,14851144,Levis,Topwear,tshirts,Men,levis men teal green typography printed t shirt,1099,439.6,659,40,"S, M, L, XL, XXL",4.3,433,Low Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-blue-regular-fit-solid-sustainable-casual-shirt/11326216/buy,11326216,Roadster,Topwear,shirts,Men,roadster men blue regular fit solid sustainable casual shirt,1999,1099.45,899,55,"38, 40, 42, 44",4.1,433,High Discount,,,,
https://www.myntra.com/palazzos/tag-7/tag-7-women-white-solid-flared-palazzos/12380638/buy,12380638,TAG 7,Indian Wear,palazzos,Women,tag 7 women white solid flared palazzos,1999,1359.32,639,68,"40, 42, 44, 46, 48",4.3,433,High Discount,,,,
https://www.myntra.com/kurtas/kalini/kalini-women-maroon--gold-toned-ethnic-motifs-printed-flared-sleeves-gotta-patti-anarkali-kurta/16947966/buy,16947966,KALINI,Indian Wear,kurtas,Women,kalini women maroon  gold toned ethnic motifs printed flared sleeves gotta patti anarkali kurta,2499,1524.39,974,61,"S, M, L, XL, XXL, 3XL",4,433,High Discount,,,,
https://www.myntra.com/kurta-sets/bhama-couture/bhama-couture-women-mustard-yellow-yoke-design-kurta-with-palazzos/8677623/buy,8677623,Bhama Couture,Indian Wear,kurta-sets,Women,bhama couture women mustard yellow yoke design kurta with palazzos,3599,2375.34,1223,66,"S, M, L, XL",4,433,High Discount,,,,
https://www.myntra.com/briefs/innocence/innocence-women-pack-of-3-assorted-hipster-briefs-bbaplin90134s/12061134/buy,12061134,Innocence,Lingerie & Sleep Wear,briefs,Women,innocence women pack of 3 assorted hipster briefs bbaplin90134s,1999,1259.37,739,63,"S, M, L, XL, XXL",4,433,High Discount,,,,
https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-women-green-solid-peplum-top/10051319/buy,10051319,Tokyo Talkies,Western,tops,Women,tokyo talkies women green solid peplum top,1499,704.53,794,47,"S, M, L, XL",4.2,433,Low Discount,,,,
https://www.myntra.com/shorts/mast--harbour/mast--harbour-women-blue-solid-regular-fit-denim-shorts/2383146/buy,2383146,Mast & Harbour,Western,shorts,Women,mast  harbour women blue solid regular fit denim shorts,1599,719.55,879,45,"26, 28, 30, 32, 34, 36",4.3,433,Low Discount,,,,
https://www.myntra.com/dresses/vishudh/vishudh-women-maroon-striped-shirt-dress/12822666/buy,12822666,Vishudh,Western,dresses,Women,vishudh women maroon striped shirt dress,1649,989.4,659,60,"S, M, L, XL, XXL",4.3,433,High Discount,,,,
https://www.myntra.com/jeans/miss-chase/miss-chase-women-blue-slim-fit-high-rise-clean-look-jeans/7474250/buy,7474250,Miss Chase,Western,jeans,Women,miss chase women blue slim fit high rise clean look jeans,1899,949.5,949,50,"26, 28, 30, 32, 34",4,433,Low Discount,,,,
https://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-women-blue-flared-high-rise-clean-look-jeans/12999468/buy,12999468,Tokyo Talkies,Western,jeans,Women,tokyo talkies women blue flared high rise clean look jeans,1899,1082.43,816,57,"28, 30, 32, 34",3.9,433,High Discount,,,,
https://www.myntra.com/jeggings/roadster/roadster-women-black-skinny-fit-stretchable-jeggings/2367854/buy,2367854,Roadster,Western,jeggings,Women,roadster women black skinny fit stretchable jeggings,1999,1299.35,699,65,"26, 28, 30, 32, 34, 36",3.8,433,High Discount,,,,
https://www.myntra.com/shirts/kook-n-keech-disney/kook-n-keech-disney-women-white-regular-fit-printed-casual-shirt/2370996/buy,2370996,Kook N Keech Disney,Western,shirts,Women,kook n keech disney women white regular fit printed casual shirt,1999,1299.35,699,65,"XS, S, M, L, XL",3.9,433,High Discount,,,,
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-charcoal-grey-solid-round-neck-t-shirt-with-printed-sleeves/10969988/buy,10969988,Roadster,Western,tshirts,Women,the roadster lifestyle co women charcoal grey solid round neck t shirt with printed sleeves,699,419.4,279,60,"XS, S, M, L, XL",4.2,433,High Discount,,,,
https://www.myntra.com/tops/besiva/besiva-green-sheer-top/993974/buy,993974,Besiva,Western,tops,Women,besiva green sheer top,999,249.75,749,25,"S, M, L, XL",4.3,433,Low Discount,,,,
https://www.myntra.com/jeans/us-polo-assn-denim-co/us-polo-assn-denim-co-men-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/13711938/buy,13711938,U.S. Polo Assn. Denim Co.,Bottom Wear,jeans,Men,us polo assn denim co men blue skinny fit mid rise clean look stretchable jeans,3599,1439.6,2159,40,"28, 30, 32, 34, 36, 38, 40",4.2,432,Low Discount,,,,
https://www.myntra.com/jeans/campus-sutra/campus-sutra-men-blue-slim-fit-mid-rise-clean-look-jeans/11793358/buy,11793358,Campus Sutra,Bottom Wear,jeans,Men,campus sutra men blue slim fit mid rise clean look jeans,1999,1199.4,799,60,"28, 30, 32, 34, 36",3.9,432,High Discount,,,,
https://www.myntra.com/kurtas/sojanya/sojanya-men-navy-blue-solid-straight-kurta/11562732/buy,11562732,SOJANYA,Indian Wear,kurtas,Men,sojanya men navy blue solid straight kurta,1699,934.45,764,55,"S, M, L, XL, XXL",4.2,432,High Discount,,,,
https://www.myntra.com/shirts/invictus/invictus-blue-slim-fit-formal-shirt/1086741/buy,1086741,INVICTUS,Topwear,shirts,Men,invictus blue slim fit formal shirt,1899,949.5,949,50,"38, 39, 40, 42, 44",4.3,432,Low Discount,,,,
https://www.myntra.com/sweaters/roadster/roadster-men-grey-striped-hooded-pullover-sweater/11963562/buy,11963562,Roadster,Topwear,sweaters,Men,roadster men grey striped hooded pullover sweater,1999,1199.4,799,60,"S, M, L, XL",4.1,432,High Discount,,,,
https://www.myntra.com/shirts/highlander/highlander-men-maroon--white-slim-fit-striped-casual-shirt/11875156/buy,11875156,HIGHLANDER,Topwear,shirts,Men,highlander men maroon  white slim fit striped casual shirt,2199,1737.21,461,79,"39, 40, 42, 44",4.2,432,High Discount,,,,
https://www.myntra.com/palazzos/sangria/sangria-women-navy-blue-checked-wide-leg-palazzos/11174816/buy,11174816,Sangria,Indian Wear,palazzos,Women,sangria women navy blue checked wide leg palazzos,1299,779.4,519,60,"XS, S, M, L, XL, 3XL, XXL",4.2,432,High Discount,,,,
https://www.myntra.com/dresses/anouk/anouk-women-blue--red-printed-fit-and-flare-dress-with-gathers/12011014/buy,12011014,Anouk,Indian Wear,dresses,Women,anouk women blue  red printed fit and flare dress with gathers,1799,989.45,809,55,"XS, S, M, L, XL, XXL",3.9,432,High Discount,,,,
https://www.myntra.com/nightdress/etc/etc-yellow--navy-blue-printed-nightdress/12441804/buy,12441804,ETC,Lingerie & Sleep Wear,nightdress,Women,etc yellow  navy blue printed nightdress,1199,839.3,359,70,"S, M, L, XL, XXL",4.1,432,High Discount,,,,
https://www.myntra.com/nightdress/etc/etc-women-pink--purple-embroidered-floral-maxi-nightdress/12441620/buy,12441620,ETC,Lingerie & Sleep Wear,nightdress,Women,etc women pink  purple embroidered floral maxi nightdress,1199,839.3,359,70,"S, M, L, XL, XXL",4,432,High Discount,,,,
https://www.myntra.com/bra/floret/floret-pack-of-2-solid-non-wired-non-padded-minimizer-bras-t3033/11169986/buy,11169986,Floret,Lingerie & Sleep Wear,bra,Women,floret pack of 2 solid non wired non padded minimizer bras t3033,898,44.9,853,5,"30C, 32C, 34C, 36C, 38C, 40C",4.3,432,Low Discount,,,,
https://www.myntra.com/jeans/high-star/high-star-women-blue-slim-fit-high-rise-clean-look-stretchable-jeans/12722398/buy,12722398,High Star,Western,jeans,Women,high star women blue slim fit high rise clean look stretchable jeans,1249,524.58,724,42,"28, 30, 32, 34, 36, 38, 40",4.3,432,Low Discount,,,,
https://www.myntra.com/jeans/ether/ether-women-black-skinny-fit-mid-rise-clean-look-stretchable-jeans/1802099/buy,1802099,ether,Western,jeans,Women,ether women black skinny fit mid rise clean look stretchable jeans,1599,879.45,719,55,"26, 28, 30, 32, 34, 36",4.1,432,High Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-women-black-skinny-fit-mid-rise-clean-look-stretchable-cropped-jeans/8462215/buy,8462215,Roadster,Western,jeans,Women,roadster women black skinny fit mid rise clean look stretchable cropped jeans,1699,764.55,934,45,"26, 28, 30, 32, 34, 36",3.8,432,Low Discount,,,,
https://www.myntra.com/shirts/berrylush/berrylush-women-pink-embroidered-shirt/11110262/buy,11110262,Berrylush,Western,shirts,Women,berrylush women pink embroidered shirt,1798,1132.74,665,63,"S, M, L, XL",4.3,432,High Discount,,,,
https://www.myntra.com/jeans/dressberry/dressberry-women-blue-skinny-fit-mid-rise-clean-look-stretchable--ankle-length-jeans/10158763/buy,10158763,DressBerry,Western,jeans,Women,dressberry women blue skinny fit mid rise clean look stretchable  ankle length jeans,2199,1209.45,989,55,"26, 28, 30, 32, 34, 36",4.1,432,High Discount,,,,
https://www.myntra.com/trousers/zastraa/zastraa-women-black-slim-fit-striped-peg-trousers/13374960/buy,13374960,Zastraa,Western,trousers,Women,zastraa women black slim fit striped peg trousers,2999,2099.3,899,70,"26, 28, 30, 32, 34",4.2,432,High Discount,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-pure-cotton-tshirts/17526374/buy,17526374,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 printed pure cotton tshirts,1598,846.94,751,53,"XS, S, M, L, XL",4.4,432,High Discount,,,,
https://www.myntra.com/jeans/ginger-by-lifestyle/ginger-by-lifestyle-women-navy-blue-slim-fit-mid-rise-clean-look-jeans/11427890/buy,11427890,Ginger by Lifestyle,Western,jeans,Women,ginger by lifestyle women navy blue slim fit mid rise clean look jeans,799,423.47,375,53,"24, 26, 28, 30, 32, 34",4.1,432,High Discount,,,,
https://www.myntra.com/trousers/mast--harbour/mast--harbour-men-blue-sustainable-joggers/1678853/buy,1678853,Mast & Harbour,Bottom Wear,trousers,Men,mast  harbour men blue sustainable joggers,2499,1374.45,1124,55,"28, 30, 32, 34, 36",4.2,431,High Discount,,,,
https://www.myntra.com/trousers/roadster/roadster-men-green--black-printed-joggers/11351418/buy,11351418,Roadster,Bottom Wear,trousers,Men,roadster men green  black printed joggers,2499,1374.45,1124,55,"28, 30, 32, 34, 36",4.3,431,High Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-time-travlr-men-blue-slim-fit-mid-rise-clean-look-jeans/2425788/buy,2425788,Roadster,Bottom Wear,jeans,Men,roadster time travlr men blue slim fit mid rise clean look jeans,1499,749.5,749,50,"28, 30, 32, 34, 36",3.8,431,Low Discount,,,,
